job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level
2834482,Software Engineer,One Magyarország Zrt.,https://www.profession.hu/allas/software-engineer-one-magyarorszag-zrt-budapest-2834482?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,English: B2,Bachelor,"Java, Spring Boot",,Hybrid,Full-time,3-5 years
2825996,B2C Ügyfélszolgálati Adatelemzési Szakértő,MOHU MOL Hulladékgazdálkodási Zrt.,https://www.profession.hu/allas/b-c-ugyfelszolgalati-adatelemzesi-szakerto-mohu-mol-hulladekgazdalkodasi-zrt-budapest-2825996?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Budapest,,English: B2,Bachelor,,"MS Office, Power BI, Excel, Power Apps, Power Automate",,Full-time,1-3 years
2836118,Tesztautomatizálási mérnök - Mindennapi Biztosítások Squad,ERSTE BANK HUNGARY Zrt.,https://www.profession.hu/allas/tesztautomatizalasi-mernok-mindennapi-biztositasok-squad-erste-bank-hungary-zrt-2836118?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-10,False,Budapest,,English: B2,Bachelor,"Java, REST Assured","WEB SERVICE, JAVA SELENIUM REST ISTQB AGILIS",Hybrid,Full-time,1-3 years
2833424,Hardware Test Engineer,Grafton Recruitment,https://www.profession.hu/allas/hardware-test-engineer-grafton-recruitment-ullo-2833424?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Üllő,,"English: B2, Hungarian: Native",Bachelor,"Java, Python",Linux,On-site,Full-time,1-3 years
2841526,Ipar 4.0 Rendszerfejlesztő És Digitalizációs Szakmérnök,Masterplast Nyrt.,https://www.profession.hu/allas/ipar-rendszerfejleszto-es-digitalizacios-szakmernok-masterplast-nyrt-sarszentmihaly-2841526/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Sárszentmihály,,"English: B2, German: C1",Bachelor,"SQL basics, Excel advanced",,Hybrid,Full-time,1-3 years
2833168,Szoftver tesztmérnök,Info-M Zrt.,https://www.profession.hu/allas/szoftver-tesztmernok-info-m-zrt-budapest-2833168?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Budapest,,,Bachelor,"Python, JavaScript","Selenium, ISTQB, SQL, GIT, JIRA, BACKEND, FRONTEND, DEVOPS, POSTMAN, ORACLE, TRELLO, SVN",On-site,Full-time,3-5 years
2832912,Projektmenedzser,RÁBA Nyrt.,https://www.profession.hu/allas/projektmenedzser-raba-nyrt-gyor-2832912?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Győr,,English: C1,Bachelor,,3D CAD systems (CREO preferred),Full-time,Full-time,3-5 years
2836285,Agile coach (GYK),Tech People Hungary Kft.,https://www.profession.hu/allas/agile-coach-gyk-tech-people-hungary-kft-budapest-2836285?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,"English: B2, Hungarian: Native",Bachelor,,"JIRA, Confluence, Service Now",Hybrid,Full-time,1-3 years
2834428,IT Business Analyst,IdomSoft Zrt.,https://www.profession.hu/allas/it-business-analyst-idomsoft-zrt-budapest-2834428/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Budapest,,English: B2,Főiskola,SQL,"Jira, Confluence, Miro",Hybrid,Full-time,3-5 years
2833511,ERP logisztikai konzulens/tanácsadó,BECK AND PARTNERS Kft.,https://www.profession.hu/allas/erp-logisztikai-konzulens-tanacsado-beck-and-partners-kft-2833511?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Budapest,,English: B2,Bachelor,SQL,"ERP, QAD Inc. integrált vállalatirányítási (ERP) megoldás",On-site with home office,Full-time,3-5 years
2841516,ANGULAR DEVELOPER (3871),HumanField Kft,https://www.profession.hu/allas/angular-developer-humanfield-kft-2841516/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,,,English: B2,Bachelor,"JavaScript, HTML, CSS, Angular, Git",Agile,Full-time,,3-5 years
2840278,Medior UI/UX Designer,DYNTELL Magyarország Kft.,https://www.profession.hu/allas/medior-ui-ux-designer-dyntell-magyarorszag-kft-debrecen-2840278?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Debrecen,,English: B1,,,"Adobe, Figma, Sketch, XD",Remote with on-site option,Full-time,1-3 years
2838176,Devops mérnök,Lechner Nonprofit Kft.,https://www.profession.hu/allas/devops-mernok-lechner-nonprofit-kft-budapest-2838176/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,,Bachelor,"BASH, PYTHON, JAVA, Docker, Spring, Maven","GIT, AWS, DEVOPS, AZURE CLOUD, JENKINS, DNS, MAVEN CI, ARGOCD",Hybrid,Full-time,3-5 years
2836015,IT üzleti elemző,Capgemini Magyarország Kft.,https://www.profession.hu/allas/it-uzleti-elemzo-capgemini-magyarorszag-kft-2836015?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,English: C2,Bachelor,,,Hybrid,Full-time,3-5 years
2834466,Data Engineer,One Magyarország Zrt.,https://www.profession.hu/allas/data-engineer-one-magyarorszag-zrt-2834466?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,English: B2,Bachelor,"SQL, Python","Google Cloud Platform (GCP), BigQuery, Airflow",Hybrid,Full-time,3-5 years
2836276,Azure System Specialist,MOL Nyrt.,https://www.profession.hu/allas/azure-system-specialist-mol-nyrt-budapest-2836276?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,English: B2,"Bachelor's degree in computer science, IT, or related field",,"Azure Monitor, AppDynamic s, Azure DevOps, SonarCloud, JMeter, Selenium, Appium, Postman, Jira, Confluence",Hybrid,Full-time,1-3 years
2840397,Information Technology Early Talent Leadership Development Program,Eaton,https://www.profession.hu/allas/information-technology-early-talent-leadership-development-program-eaton-budapest-2840397?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,,,Hybrid,Full-time,1-3 years
2836013,Rendszerszervező,Capgemini Magyarország Kft.,https://www.profession.hu/allas/rendszerszervezo-capgemini-magyarorszag-kft-2836013?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,English: C1,Bachelor,"SQL, UML, BPMN","SoapUI, Postman, Jira",Hybrid,Full-time,3-5 years
2835561,Szoftvertesztelő,Raiffeisen Software GmbH Magyarországi,https://www.profession.hu/allas/szoftvertesztelo-raiffeisen-software-gmbh-magyarorszagi-budapest-2835561?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,450000 Ft/year + Cafeteria benefits,"German: B1, English: A2",,,,Hybrid with on-site presence required,Full-time,1-3 years
2835912,Solution Architect,Alfa Vienna Insurance Group Biztosító Zrt.,https://www.profession.hu/allas/solution-architect-alfa-vienna-insurance-group-biztosito-zrt-budapest-2835912?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,"English: B2, Hungarian: C1",Bachelor,,,Hybrid,Full-time,5+ years
2841426,Információbiztonsági szakértő (junior),ProCons Kft.,https://www.profession.hu/allas/informaciobiztonsagi-szakerto-junior-procons-kft-kecskemet-2841426/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Kecskemét,,,Bachelor,,"ISO, NIS2, DORA, kiberbiztonság információbiztonság audit tanácsadó szakértő kockázatkezelés IT",On-site,Full-time,1-3 years
2840393,IT rendszerszervező,MagNet Bank Zrt.,https://www.profession.hu/allas/it-rendszerszervezo-magnet-bank-zrt-budapest-2840393?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,,"SQL, UML",On-site,Full-time,1-3 years
2841021,Projekt Koordinátor - Kecskemét,Formel D Magyarország Kft.,https://www.profession.hu/allas/projekt-koordinator-kecskemet-formel-d-magyarorszag-kft-kecskemet-2841021?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Kecskemét,,"German: B1, English: A2",High School with Diploma,,MS Office,On-site,Full-time,1-3 years
2836310,Senior Java Backend fejlesztő – Spring Boot (GYW),Tech People Hungary Kft.,https://www.profession.hu/allas/senior-java-backend-fejleszto-spring-boot-gyw-tech-people-hungary-kft-budapest-2836310?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,English: B2,Bachelor,"Java, Kotlin","Spring, SQL, Git, Maven, Agilis, Docker, REST, OpenApi, Microservice",Hybrid,Full-time,5+ years
2827657,Scrum master Professional,UNIQA Insurance Group AG Magyarországi Fióktelepe,https://www.profession.hu/allas/scrum-master-professional-uniqa-insurance-group-ag-magyarorszagi-fioktelepe-budapest-2827657?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,,"English: B2, German: C1",,,"Jira (Hive), Miro",Home-Office,Full-time,3-5 years
2840677,Backend fejlesztő,XTRADEVELOPERS Kft.,https://www.profession.hu/allas/backend-fejleszto-xtradevelopers-kft-2840677?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,,,"English: A2, Hungarian: High School with Diploma",High School with Diploma,"PHP, JavaScript, SQL, Laravel, MySQL, PostgreSQL, React, CSS3, HTML5, Git","Elasticsearch, TypeScript, SVN, Jira",Remote,Full-time,1-3 years
2836043,Medior IT projektmenedzser,Capgemini Magyarország Kft.,https://www.profession.hu/allas/medior-it-projektmenedzser-capgemini-magyarorszag-kft-2836043?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,English: B2,Bachelor,,,Hybrid,Full-time,1-3 years
2832200,Adattudományi informatikai gyakornoki program,Nemzeti Adó- és Vámhivatal,https://www.profession.hu/allas/adattudomanyi-informatikai-gyakornoki-program-nemzeti-ado-es-vamhivatal-2832200?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,"Békéscsaba, Budapest, Debrecen, Kaposvár, Kecskemét, Salgótarján, Szeged, Szekszárd, Szombathely, Tatabánya, Veszprém, Zalaegerszeg",,,Bachelor,"Python, R, SQL, SAS, Office",,Rugalmas munkaidő,Gyakornoki jogviszony,
2827642,Scrum master,UNIQA Insurance Group AG Magyarországi Fióktelepe,https://www.profession.hu/allas/scrum-master-uniqa-insurance-group-ag-magyarorszagi-fioktelepe-budapest-2827642?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Budapest,,"English: B1, German: B2",Bachelor,,"Jira (Hive), Miro",Home-Office with On-site,Full-time,1-3 years
2840379,Sr. Machine Learning Szoftvermérnök,Nova HR,https://www.profession.hu/allas/sr-machine-learning-szoftvermernok-nova-hr-2840379?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,,,English: C2,Bachelor,Python,"Azure, Machine Learning, AWS",Remote-first,Full-time,5-10 years
2840508,SAP Server Management Infrastructure Specialist (LJT),Tech People Hungary Kft.,https://www.profession.hu/allas/sap-server-management-infrastructure-specialist-ljt-tech-people-hungary-kft-budapest-2840508?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,,"Chef, Puppet, Ansible",Hybrid,Full-time,5+ years
2836381,Licencmenedzser,MBH Bank Nyrt.,https://www.profession.hu/allas/licencmenedzser-mbh-bank-nyrt-2836381?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,Budapest,,English: A1,Bachelor,,ORACLE,Home-Office,Full-time,1-3 years
2844999,GEN AI Intern,Tata Consultancy Services Limited,https://www.profession.hu/allas/gen-ai-intern-tata-consultancy-services-limited-budapest-2844999?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: C2,Bachelor,"Python, Java",,On-site,Full-time,0-1 years
2841384,Device Management CoE Lead,MAGYAR TELEKOM NYRT.,https://www.profession.hu/allas/device-management-coe-lead-magyar-telekom-nyrt-budapest-2841384?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,,,Hybrid,Full-time,5-10 years
2845159,JUNIOR RPA DEVELOPER (3876),HumanField Kft,https://www.profession.hu/allas/junior-rpa-developer-humanfield-kft-2845159?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: C1,Bachelor,,"Power BI, Microsoft Power Automate, Business Intelligence, Microsoft Power Apps, PowerPivot, Low-Code Development, RPA, Low-code, No-code",Hybrid,Full-time,1-3 years
2845158,JUNIOR POWER BI SPECIALIST (3878),HumanField Kft,https://www.profession.hu/allas/junior-power-bi-specialist-humanfield-kft-2845158?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: C2,Bachelor,,"Power BI, Power Platform, Microsoft Power Automate, Business Intelligence, Microsoft Power Apps, PowerPivot, Low-Code Development, RPA, Low-code, No-code",Hybrid,Full-time,1-3 years
2845143,WordPress webfejlesztő,Széchenyi István Egyetem,https://www.profession.hu/allas/wordpress-webfejleszto-szechenyi-istvan-egyetem-gyor-2845143?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,Győr,,English: B1,Bachelor,,WordPress,On-site,Short-term,1-3 years
2845127,IT projektmenedzser,Széchenyi István Egyetem,https://www.profession.hu/allas/it-projektmenedzser-szechenyi-istvan-egyetem-gyor-2845127?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Győr,,English: B2,Bachelor,,,On-site,Short-term,1-3 years
2844912,Business Process Analyst,Grafton Recruitment,https://www.profession.hu/allas/business-process-analyst-grafton-recruitment-2844912?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,"English: C2, Hungarian: Native",Bachelor,,"SAP, S/4HANA",Hybrid,Full-time,3-5 years
2844904,BI fejlesztő,Raiffeisen Software GmbH Magyarországi,https://www.profession.hu/allas/bi-fejleszto-raiffeisen-software-gmbh-magyarorszagi-budapest-2844904?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,"Magyar (Társalgási szint), Német (Középfok 1-3 év tapasztalat)",Foglalkoztatás jellege,"SQL, Python","Databricks, Microsoft Fabric",Hybrid,Full-time,1-3 years
2844863,C# / .NET fejlesztő,Budapesti Értéktőzsde Nyrt.,https://www.profession.hu/allas/c-net-fejleszto-budapesti-ertektozsde-nyrt-budapest-2844863?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,"C#, .NET","MSSQL, ITIL",Hybrid,Full-time,3-5 years
2840763,Digitális akadálymentesítési szerkesztő,NEMZETI MÉDIA- ÉS HÍRKÖZLÉSI HATÓSÁG,https://www.profession.hu/allas/digitalis-akadalymentesitesi-szerkeszto-nemzeti-media-es-hirkozlesi-hatosag-budapest-2840763?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Középiskola,,"HTML5, WAI_ARIA attribútumok, Adobe Acrobat Pro, MS Office",On-site,Full-time,1-3 years
